original_fire_id,start_datetime,total_duration_hours,final_damage_area_ha,duration_hours,estimated_damage_area,timestamp,lat,lng,T2M,RH2M,WS10M,WD10M,PRECTOTCORR,FFMC,DMC,DC,ISI,BUI,FWI
333,2016-06-03 11:45:00,0.9166666666666666,0.1,1,0.1090909090909091,2016-06-03 12:45:00,37.9659219985446,128.08336017963,24.68,39.8,4.37,262.1,0.0,87.11569470724575,7.58727851856,23.4464,16.99205627299798,8.388356018499426,3898050.696297061
334,2016-06-03 11:10:00,4.5,0.5,1,0.1111111111111111,2016-06-03 12:10:00,37.1497538953609,129.205212030994,26.77,34.6,1.01,126.5,0.0,87.23359758334318,7.86418260648,23.8226,14.588595172693928,8.616932275279833,1192215.2751712182
334,2016-06-03 11:10:00,4.5,0.5,2,0.2222222222222222,2016-06-03 13:10:00,37.1497538953609,129.205212030994,26.39,37.83,2.02,129.8,0.0,87.22196848741224,7.747951353108,23.7542,15.324850414146267,8.535666983924825,1716702.9677986386
334,2016-06-03 11:10:00,4.5,0.5,3,0.3333333333333333,2016-06-03 14:10:00,37.1497538953609,129.205212030994,25.76,40.92,2.81,134.3,0.0,87.07373822232356,7.623006389088,23.6408,15.613905611101966,8.441268248531886,1841988.921617056
334,2016-06-03 11:10:00,4.5,0.5,4,0.4444444444444444,2016-06-03 15:10:00,37.1497538953609,129.205212030994,25.2,42.89,3.35,147.7,0.0,86.93817422058643,7.53617836068,23.54,15.738050804429626,8.371862770008804,1836210.5723666726
334,2016-06-03 11:10:00,4.5,0.5,5,0.5555555555555556,2016-06-03 16:10:00,37.1497538953609,129.205212030994,24.65,45.33,3.78,161.7,0.0,86.75438250958423,7.4397929469,23.441,15.668286981457614,8.296583514186292,1620122.4458204084
335,2016-05-30 13:45:00,2.0833333333333335,1.0,1,0.48,2016-05-30 14:45:00,37.6373898432815,128.553137969179,25.6,37.05,1.74,326.2,0.0,87.12208027382398,7.7190192114,24.112000000000002,14.89655422375355,8.57511767241075,1379382.9313444137
335,2016-05-30 13:45:00,2.0833333333333335,1.0,2,0.96,2016-05-30 15:45:00,37.6373898432815,128.553137969179,25.31,37.74,1.39,317.9,0.0,87.01161482667202,7.681710563016,24.0598,14.40772565245855,8.543828282063691,987122.8488170712
335,2016-05-30 13:45:00,2.0833333333333335,1.0,3,1.44,2016-05-30 16:45:00,37.6373898432815,128.553137969179,24.89,38.35,1.07,284.6,0.0,86.89126741567694,7.63875147246,23.9842,13.936669089316108,8.505327567201231,707469.9212792293
336,2016-05-21 19:55:00,1.75,0.05,1,0.028571428571428574,2016-05-21 20:55:00,38.1080405251365,127.990430398263,13.06,70.81,2.87,103.5,0.0,84.46114706327401,6.422737799904,21.8548,10.877521797912935,7.4049887268926335,35963.35487974856
336,2016-05-21 19:55:00,1.75,0.05,2,0.05714285714285715,2016-05-21 21:55:00,38.1080405251365,127.990430398263,12.01,70.63,2.91,112.0,0.0,84.44613860586058,6.393804226332,21.665799999999997,10.877347929698873,7.358605096478839,34461.109994117134
337,2016-05-21 15:04:00,2.933333333333333,0.01,1,0.0034090909090909094,2016-05-21 16:04:00,37.8176963056334,127.716024811844,24.63,37.99,2.7,75.9,0.0,87.07013484254745,7.631831273748,23.9374,15.519633520317786,8.493678805109257,1844288.308614678
337,2016-05-21 15:04:00,2.933333333333333,0.01,2,0.006818181818181819,2016-05-21 17:04:00,37.8176963056334,127.716024811844,21.74,59.03,2.37,78.8,0.0,85.51056582716753,6.957052579248,23.4172,12.251537438985679,7.984090395760323,146546.71349132826
337,2016-05-21 15:04:00,2.933333333333333,0.01,3,0.010227272727272727,2016-05-21 18:04:00,37.8176963056334,127.716024811844,17.68,66.82,2.94,84.9,0.0,84.76748377348194,6.637302620304,22.6864,11.380391665196173,7.666895048874925,62766.72853118757
338,2016-05-20 15:18:00,1.0833333333333333,0.08,1,0.07384615384615385,2016-05-20 16:18:00,37.4179628767007,128.002389352861,24.41,27.72,4.8,88.6,0.0,87.63299440470159,7.885829117328,23.8978,18.695089504646642,8.642224901321862,14046167.82460076
338,2016-05-20 15:18:00,1.0833333333333333,0.08,2,0.1476923076923077,2016-05-20 17:18:00,37.4179628767007,128.002389352861,22.85,33.17,4.2,87.7,0.0,87.19257404115719,7.637007666660001,23.617,17.032702337003258,8.446042642612891,4269517.718676796
339,2016-05-18 13:14:00,2.433333333333333,0.05,1,0.020547945205479454,2016-05-18 14:14:00,38.1499826978456,128.607652116524,25.56,31.9,1.84,207.8,0.0,87.31342531930126,7.85686782696,24.1048,15.385894706919402,8.65834728522254,2035785.8109824026
339,2016-05-18 13:14:00,2.433333333333333,0.05,2,0.04109589041095891,2016-05-18 15:14:00,38.1499826978456,128.607652116524,25.02,34.03,1.79,195.6,0.0,87.17256236687031,7.762354984464,24.0076,15.041947836204674,8.585143669544697,1524271.776130903
339,2016-05-18 13:14:00,2.433333333333333,0.05,3,0.06164383561643837,2016-05-18 16:14:00,38.1499826978456,128.607652116524,24.36,36.59,1.72,187.7,0.0,86.9915087276623,7.651162767336,23.8888,14.60745812237554,8.497958593776504,1064087.7787118317
340,2016-05-15 13:12:00,2.3,0.1,1,0.04347826086956522,2016-05-15 14:12:00,37.2182019484655,128.671426990821,23.0,53.91,8.73,210.7,1.35,76.25257239718786,7.1360501024400005,23.644,6.1681831985787685,8.134425763131228,2259.5728323826456
340,2016-05-15 13:12:00,2.3,0.1,2,0.08695652173913045,2016-05-15 15:12:00,37.2182019484655,128.671426990821,22.77,59.9,9.06,210.4,2.22,67.84356449758718,3.3078212744058924,23.6026,4.431884132089513,4.899147036325771,89.281208470212
340,2016-05-15 13:12:00,2.3,0.1,3,0.13043478260869568,2016-05-15 16:12:00,37.2182019484655,128.671426990821,21.93,68.33,9.33,207.7,2.31,66.78356185453575,3.022014345586575,23.4514,4.335435835770366,4.571339159071154,69.01038211196315
341,2016-05-14 15:20:00,2.6666666666666665,2.0,1,0.75,2016-05-14 16:20:00,37.2687852101249,128.740624296233,16.85,47.52,4.17,133.1,0.0,85.86582093652862,6.96345628416,22.537,14.096799033566889,7.857448847240805,396848.452506084
341,2016-05-14 15:20:00,2.6666666666666665,2.0,2,1.5,2016-05-14 17:20:00,37.2687852101249,128.740624296233,16.16,50.97,3.66,137.3,0.0,85.6072317522079,6.865518627528,22.4128,13.25155438742306,7.776085324946246,220274.26325033812
341,2016-05-14 15:20:00,2.6666666666666665,2.0,3,2.25,2016-05-14 18:20:00,37.2687852101249,128.740624296233,14.17,67.75,2.46,137.8,0.0,84.61741665208696,6.5036658327,22.0546,10.883487105293383,7.487426518363492,38925.959672638404
342,2016-05-14 12:35:00,1.75,0.3,1,0.17142857142857143,2016-05-14 13:35:00,37.2182019484655,128.671426990821,18.17,41.78,5.22,112.4,0.0,86.32800555639906,7.147433830344,22.7746,15.860799706851461,8.010196455384824,1312676.6808448404
342,2016-05-14 12:35:00,1.75,0.3,2,0.34285714285714286,2016-05-14 14:35:00,37.2182019484655,128.671426990821,18.51,42.58,5.37,116.3,0.0,86.32357052078584,7.151634101112,22.8358,15.971138170935017,8.02228889961184,1417956.058348007
343,2016-05-12 17:24:00,2.1,0.1,1,0.047619047619047616,2016-05-12 18:24:00,37.3792784455933,129.225825562476,18.66,66.44,4.47,208.7,0.0,84.81296247496016,6.678238793856,22.8628,12.369150536188107,7.719384481401299,121855.40738215498
343,2016-05-12 17:24:00,2.1,0.1,2,0.09523809523809523,2016-05-12 19:24:00,37.3792784455933,129.225825562476,17.18,73.98,4.86,201.9,0.0,84.36216637909187,6.486471293856,22.5964,11.865010868657542,7.552752566881735,76091.67300816272
343,2016-05-12 17:24:00,2.1,0.1,3,0.14285714285714285,2016-05-12 20:24:00,37.3792784455933,129.225825562476,16.47,77.43,5.1,204.3,0.0,84.18787156105769,6.405580489524,22.468600000000002,11.730924666563915,7.47998358787968,65360.7676210024
344,2016-05-09 13:23:00,2.7,0.02,1,0.007407407407407407,2016-05-09 14:23:00,37.2721876092467,128.268910017243,23.48,36.56,2.58,251.5,0.0,86.98570697351397,7.594846124352,23.7304,15.241807767006215,8.43816571060813,1468271.2051661059
344,2016-05-09 13:23:00,2.7,0.02,2,0.014814814814814814,2016-05-09 15:23:00,37.2721876092467,128.268910017243,23.3,36.79,3.34,267.3,0.0,87.02189064223337,7.5774272942400005,23.698,15.918588339097852,8.42229211771732,2162155.312620346
344,2016-05-09 13:23:00,2.7,0.02,3,0.02222222222222222,2016-05-09 16:23:00,37.2721876092467,128.268910017243,22.44,38.42,4.06,282.1,0.0,86.8963696991452,7.482585941232,23.5432,16.214643686361708,8.339191231183026,2343521.2648446704
345,2016-05-07 16:40:00,2.3333333333333335,0.03,1,0.012857142857142855,2016-05-07 17:40:00,37.3494432358995,128.943070012541,17.1,55.89,4.63,299.4,0.0,85.39172007165942,6.82107377352,22.582,13.504481519219508,7.772661251329186,255377.5736632566
345,2016-05-07 16:40:00,2.3333333333333335,0.03,2,0.02571428571428571,2016-05-07 18:40:00,37.3494432358995,128.943070012541,15.31,72.89,2.55,295.3,0.0,84.43966502977285,6.455000457276,22.2598,10.672454393472426,7.484224927321805,33978.163354400254
345,2016-05-07 16:40:00,2.3333333333333335,0.03,3,0.03857142857142856,2016-05-07 19:40:00,37.3494432358995,128.943070012541,12.64,79.29,2.55,290.2,0.0,84.20942382857999,6.291031880904,21.7792,10.346284533947273,7.30607333544706,23573.51259295308
346,2016-05-01 08:35:00,0.9166666666666666,0.01,1,0.01090909090909091,2016-05-01 09:35:00,37.6161929793163,128.379492494281,16.35,40.21,5.2,234.0,0.0,86.23691477236582,7.06708181598,22.447,15.642562801454194,7.9090591513802435,1032556.2209092652
347,2016-04-30 19:05:00,1.1666666666666667,0.03,1,0.02571428571428571,2016-04-30 20:05:00,37.8601061139786,128.836941450583,13.96,63.77,7.19,246.1,0.0,84.72992954312679,6.67171746018,22.5168,14.02612372061456,7.665341809165533,310304.6102413295
347,2016-04-30 19:05:00,1.1666666666666667,0.03,2,0.05142857142857142,2016-04-30 21:05:00,37.8601061139786,128.836941450583,13.53,62.66,7.27,244.0,0.0,84.76987593772428,6.67253047862,22.4394,14.159805621194119,7.654642179681721,331592.8765200952
348,2016-04-26 12:35:00,1.25,0.01,1,0.008,2016-04-26 13:35:00,37.9659219985446,128.08336017963,14.97,58.52,6.24,55.0,0.0,85.08041588234465,6.82063106996,22.6986,14.028761931774447,7.789589152068289,354726.36698599166
348,2016-04-26 12:35:00,1.25,0.01,2,0.016,2016-04-26 14:35:00,37.9659219985446,128.08336017963,14.72,60.27,5.89,57.6,0.0,84.96286235838608,6.77378155946,22.6536,13.56244908969345,7.75236581864995,258835.5345772927
349,2016-04-24 10:35:00,1.6666666666666667,0.05,1,0.03,2016-04-24 11:35:00,37.1764583972782,129.335713745385,14.01,50.05,7.37,22.6,0.0,85.55244819327004,6.92916595395,22.5258,15.854130797689567,7.833879054640763,1069161.4349356347
349,2016-04-24 10:35:00,1.6666666666666667,0.05,2,0.06,2016-04-24 12:35:00,37.1764583972782,129.335713745385,13.93,50.0,6.76,20.8,0.0,85.54294822989924,6.92517165,22.511400000000002,15.353902194118568,7.829149291755208,799766.818350996
350,2016-04-16 15:13:00,1.1666666666666667,0.04,1,0.03428571428571429,2016-04-16 16:13:00,37.4175439757334,129.112486953361,15.98,68.62,8.4,177.9,0.07,84.53625826789053,6.65983315944,22.8804,14.520136898275657,7.709573111231864,433625.6205759447
350,2016-04-16 15:13:00,1.1666666666666667,0.04,2,0.06857142857142857,2016-04-16 17:13:00,37.4175439757334,129.112486953361,15.22,71.48,8.37,178.3,1.2,75.19523597822537,6.57301106304,22.7436,5.676297697033664,7.631889283184698,1121.9546071079442
351,2016-04-11 12:51:00,1.4833333333333334,0.7,1,0.4719101123595505,2016-04-11 13:51:00,37.9259016421481,127.746212145455,13.68,37.19,1.38,16.9,0.0,85.96166817958361,7.14286927898,22.4664,12.413652637201455,7.959342173546487,158360.2046863067
351,2016-04-11 12:51:00,1.4833333333333334,0.7,2,0.943820224719101,2016-04-11 14:51:00,37.9259016421481,127.746212145455,13.83,36.61,1.27,17.4,0.0,85.98276250206693,7.16512867497,22.4934,12.381634903751745,7.977390540711114,157971.16593730563
352,2016-04-09 15:32:00,1.2,0.08,1,0.06666666666666667,2016-04-09 16:32:00,38.3287596789233,128.525205848883,15.32,75.69,5.5,261.7,0.01,84.23007502253891,6.49141843322,22.7616,12.037808960793393,7.579098036455585,86761.7345718681
352,2016-04-09 15:32:00,1.2,0.08,2,0.13333333333333333,2016-04-09 17:32:00,38.3287596789233,128.525205848883,14.86,79.69,5.3,263.1,0.02,84.07729866264016,6.39905811036,22.6788,11.675526728467759,7.504462110620138,64677.13888678909
353,2016-04-06 19:40:00,2.1666666666666665,0.8,1,0.36923076923076925,2016-04-06 20:40:00,37.6780725461921,127.935063630646,10.06,72.66,3.11,170.2,0.12,84.34461345260787,6.37562633784,21.814799999999998,10.837829784580236,7.367881954510113,33911.60809303309
353,2016-04-06 19:40:00,2.1666666666666665,0.8,2,0.7384615384615385,2016-04-06 21:40:00,37.6780725461921,127.935063630646,9.23,76.69,3.05,167.5,0.25,84.23362226062586,6.29643940053,21.665399999999998,10.644823352855353,7.293645952101645,28102.166073869015
353,2016-04-06 19:40:00,2.1666666666666665,0.8,3,1.1076923076923078,2016-04-06 22:40:00,37.6780725461921,127.935063630646,8.58,79.69,3.23,167.9,4.84,43.708963878247474,-4.155700826502356,9.424530049427752,0.37882220418210494,81.19546694823782,277.8517698384027
354,2016-04-06 15:10:00,1.2333333333333334,0.05,1,0.04054054054054054,2016-04-06 16:10:00,37.2076020452332,127.750494148523,18.44,45.16,3.25,160.2,0.0,86.0991266381297,7.319214258960001,23.3232,13.90621417961783,8.202903895057217,508384.9853267461
354,2016-04-06 15:10:00,1.2333333333333334,0.05,2,0.08108108108108109,2016-04-06 17:10:00,37.2076020452332,127.750494148523,15.0,57.76,3.3,164.0,0.0,85.12634130870083,6.8372267904,22.704,12.173878549308954,7.801197869323183,117004.9654814439
355,2016-04-04 17:52:00,0.9833333333333333,0.01,1,0.01016949152542373,2016-04-04 18:52:00,38.0576735877991,127.668191116312,8.14,66.33,1.99,282.8,0.0,84.54580954960876,6.38300850588,21.4692,10.525836690086994,7.323007818143557,26791.523646105525
356,2016-04-02 19:05:00,5.916666666666667,2.0,1,0.3380281690140845,2016-04-02 20:05:00,37.4264490397723,128.394222710894,7.71,79.72,2.63,278.3,0.0,84.19631086151605,6.21995669748,21.3918,10.369802238033621,7.2035720835034,21827.57897793858
356,2016-04-02 19:05:00,5.916666666666667,2.0,2,0.676056338028169,2016-04-02 21:05:00,37.4264490397723,128.394222710894,7.37,78.16,2.19,272.4,0.0,84.24935275928168,6.22773478728,21.3306,10.214958962298907,7.200083824968921,19752.789702261325
356,2016-04-02 19:05:00,5.916666666666667,2.0,3,1.0140845070422535,2016-04-02 22:05:00,37.4264490397723,128.394222710894,6.85,79.61,1.98,254.8,0.0,84.24260333475307,6.19956192555,21.237000000000002,10.09826615067762,7.167924529419943,17843.622093818027
356,2016-04-02 19:05:00,5.916666666666667,2.0,4,1.352112676056338,2016-04-02 23:05:00,37.4264490397723,128.394222710894,6.54,81.18,1.7,247.9,0.0,84.24689775366735,6.17701346728,21.1812,9.962539131096728,7.14490547787896,16056.908309862614
356,2016-04-02 19:05:00,5.916666666666667,2.0,5,1.6901408450704225,2016-04-03 00:05:00,37.4264490397723,128.394222710894,6.81,79.84,1.27,252.1,0.01,84.29564567129204,6.19631810016,21.2298,9.813163336076771,7.164731023871072,14867.143771996736
356,2016-04-02 19:05:00,5.916666666666667,2.0,6,2.028169014084507,2016-04-03 01:05:00,37.4264490397723,128.394222710894,6.82,80.1,0.83,232.3,0.01,84.33679113852891,6.1940312088,21.2316,9.651356571293958,7.1634581393207775,13400.232399238514
357,2016-04-02 15:24:00,2.433333333333333,0.5,1,0.20547945205479454,2016-04-02 16:24:00,37.1256797470207,128.570085899718,17.21,37.99,5.61,242.2,0.0,86.44120774432771,7.397794756410001,23.1018,16.436298197341937,8.21719377748148,2317873.785439776
357,2016-04-02 15:24:00,2.433333333333333,0.5,2,0.4109589041095891,2016-04-02 17:24:00,37.1256797470207,128.570085899718,15.03,53.02,3.84,248.4,0.0,85.41258151659261,6.93291206814,22.7094,13.01508025579358,7.863919428475986,208736.20451349573
357,2016-04-02 15:24:00,2.433333333333333,0.5,3,0.6164383561643836,2016-04-02 18:24:00,37.1256797470207,128.570085899718,10.82,68.34,3.43,257.7,0.0,84.48832021301115,6.46460138192,21.9516,11.230097590114847,7.446695799183627,46536.686599120134
358,2016-04-02 14:20:00,3.6666666666666665,1.0,1,0.27272727272727276,2016-04-02 15:20:00,37.6885985446756,127.664103886782,18.2,38.75,6.79,257.1,0.0,86.54839989492407,7.4553140875,23.28,17.709760027395664,8.28085934580964,5168753.311559264
358,2016-04-02 14:20:00,3.6666666666666665,1.0,2,0.5454545454545455,2016-04-02 16:20:00,37.6885985446756,127.664103886782,16.07,47.85,5.32,264.7,0.0,85.80989610448212,7.10234602205,22.8966,14.821318704521703,8.000477988626614,709641.9665638417
358,2016-04-02 14:20:00,3.6666666666666665,1.0,3,0.8181818181818183,2016-04-02 17:20:00,37.6885985446756,127.664103886782,12.22,69.47,3.01,274.8,0.0,84.48849093004732,6.50063863356,22.2036,10.995177771333807,7.50679194418902,42500.220916237464
358,2016-04-02 14:20:00,3.6666666666666665,1.0,4,1.090909090909091,2016-04-02 18:20:00,37.6885985446756,127.664103886782,9.24,83.53,2.57,282.1,0.0,84.14261868416028,6.20965608378,21.6672,10.264314292606763,7.2353327167430805,21022.411686231408
359,2016-04-01 16:48:00,1.1166666666666667,0.5,1,0.44776119402985076,2016-04-01 17:48:00,37.4923616641075,127.992604693778,17.19,54.17,1.34,168.4,0.0,85.45291007914527,7.03194581477,23.0982,11.53902016497437,7.985890807134195,93382.85776333147
359,2016-04-01 16:48:00,1.1166666666666667,0.5,2,0.8955223880597015,2016-04-01 18:48:00,37.4923616641075,127.992604693778,14.32,54.4,1.25,135.3,0.0,85.2608465530327,6.8656504272,22.5816,11.184972872871032,7.801461290283632,62802.03273510127
360,2016-04-01 12:45:00,7.583333333333333,6.0,1,0.7912087912087913,2016-04-01 13:45:00,38.1084781281203,128.034570007438,17.78,39.8,1.97,124.7,0.0,86.22534250277013,7.3992387136,23.2044,13.271315980466571,8.234274110500454,354762.9187512196
360,2016-04-01 12:45:00,7.583333333333333,6.0,2,1.5824175824175826,2016-04-01 14:45:00,38.1084781281203,128.034570007438,18.24,38.88,1.6,126.1,0.0,86.2737794940131,7.45523505088,23.2872,13.11542222033933,8.281949129156038,337505.64815540117
360,2016-04-01 12:45:00,7.583333333333333,6.0,3,2.373626373626374,2016-04-01 15:45:00,38.1084781281203,128.034570007438,18.07,40.47,2.0,123.4,0.0,86.22435634702978,7.404919132110001,23.2566,13.28954649296317,8.246003664621744,363067.9674538164
360,2016-04-01 12:45:00,7.583333333333333,6.0,4,3.164835164835165,2016-04-01 16:45:00,38.1084781281203,128.034570007438,16.85,47.75,2.35,120.7,0.0,85.79915630854919,7.15463330125,23.037,12.742025356038909,8.055076034834276,213448.22995141457
360,2016-04-01 12:45:00,7.583333333333333,6.0,5,3.956043956043956,2016-04-01 17:45:00,38.1084781281203,128.034570007438,14.25,68.05,2.28,102.7,0.0,84.61220205089823,6.60377145075,22.569,10.777570848493756,7.627764119946147,41344.652684365086
360,2016-04-01 12:45:00,7.583333333333333,6.0,6,4.747252747252748,2016-04-01 18:45:00,38.1084781281203,128.034570007438,10.25,81.15,2.61,91.8,0.0,84.167216622189,6.26339076725,21.849,10.318994735283356,7.297149054966949,22988.395375415326
360,2016-04-01 12:45:00,7.583333333333333,6.0,7,5.538461538461539,2016-04-01 19:45:00,38.1084781281203,128.034570007438,7.31,90.88,2.63,95.7,0.01,84.20209336089707,6.09442438512,21.3198,10.377855855119513,7.108677272741725,20141.812704268425
360,2016-04-01 12:45:00,7.583333333333333,6.0,8,6.32967032967033,2016-04-01 20:45:00,38.1084781281203,128.034570007438,6.14,97.29,2.65,102.6,0.02,84.63067002236265,6.02415467444,21.1092,11.008019120064333,7.031602929682274,27542.44169710466
361,2016-04-01 11:20:00,0.9666666666666667,0.2,1,0.20689655172413793,2016-04-01 12:20:00,37.6373898432815,128.553137969179,15.92,44.08,3.13,87.6,0.0,85.93687748042731,7.171709766239999,22.8696,13.510966575361453,8.040130323168388,337727.6483474857
362,2016-04-01 10:06:00,1.0666666666666667,0.2,1,0.1875,2016-04-01 11:06:00,38.1477243520665,127.30830034891,19.17,35.94,1.68,156.9,0.0,86.47377358047639,7.59857867182,23.4546,13.545630001067062,8.396571451413674,495862.6844788792
362,2016-04-01 10:06:00,1.0666666666666667,0.2,2,0.375,2016-04-01 12:06:00,38.1477243520665,127.30830034891,19.83,35.24,1.6,219.9,0.0,86.55151425525831,7.66866593348,23.5734,13.640355066034825,8.458357951712548,560145.813560555
